================================================================================
批量推理结果
模型: /home/minzhi/ws05_fourth_assessment/DeepLearning/best.pth
类别: 3, 4, negative
================================================================================


================================================================================
目录: 3_galaxy_5000_8_1 (共 204 张)
================================================================================
文件名                  预测         置信度        prob[3]      prob[4]      prob[neg]   
roi_198.png          3          0.5587     0.558740     0.323353     0.117906    
roi_199.png          3          0.5577     0.557693     0.323657     0.118650    
roi_200.png          3          0.5582     0.558224     0.323546     0.118231    
roi_201.png          3          0.5575     0.557549     0.323691     0.118760    
roi_202.png          3          0.5581     0.558103     0.323637     0.118259    
roi_203.png          3          0.5582     0.558154     0.323525     0.118321    
roi_204.png          3          0.5588     0.558773     0.323364     0.117862    
roi_205.png          3          0.5574     0.557446     0.323732     0.118822    
roi_206.png          3          0.5596     0.559613     0.323048     0.117339    
roi_207.png          3          0.5579     0.557916     0.323577     0.118507    
roi_208.png          3          0.5572     0.557223     0.323717     0.119060    
roi_209.png          3          0.5574     0.557379     0.323750     0.118872    
roi_210.png          3          0.5584     0.558382     0.323481     0.118137    
roi_211.png          3          0.5575     0.557549     0.323685     0.118767    
roi_212.png          3          0.5579     0.557872     0.323660     0.118467    
roi_213.png          3          0.5580     0.558023     0.323599     0.118378    
roi_214.png          3          0.5576     0.557650     0.323698     0.118652    
roi_215.png          3          0.5574     0.557397     0.323789     0.118814    
roi_216.png          3          0.5586     0.558582     0.323396     0.118022    
roi_217.png          3          0.5586     0.558611     0.323387     0.118001    
roi_218.png          3          0.5583     0.558310     0.323504     0.118186    
roi_219.png          3          0.5587     0.558721     0.323350     0.117929    
roi_220.png          3          0.5576     0.557645     0.323691     0.118665    
roi_221.png          3          0.5578     0.557846     0.323639     0.118515    
roi_222.png          3          0.5579     0.557939     0.323643     0.118418    
roi_223.png          3          0.5583     0.558295     0.323446     0.118259    
roi_224.png          3          0.5575     0.557518     0.323705     0.118776    
roi_225.png          3          0.5583     0.558253     0.323505     0.118241    
roi_226.png          3          0.5580     0.558023     0.323539     0.118438    
roi_227.png          3          0.5576     0.557645     0.323668     0.118687    
roi_228.png          3          0.5581     0.558094     0.323594     0.118311    
roi_229.png          3          0.5583     0.558275     0.323529     0.118196    
roi_230.png          3          0.5574     0.557434     0.323750     0.118816    
roi_231.png          3          0.5573     0.557330     0.323748     0.118922    
roi_232.png          3          0.5571     0.557140     0.323824     0.119036    
roi_233.png          3          0.5575     0.557529     0.323726     0.118745    
roi_234.png          3          0.5588     0.558815     0.323352     0.117833    
roi_235.png          3          0.5584     0.558364     0.323423     0.118213    
roi_236.png          3          0.5585     0.558535     0.323453     0.118012    
roi_237.png          3          0.5583     0.558299     0.323473     0.118228    
roi_238.png          3          0.5572     0.557222     0.323844     0.118935    
roi_239.png          3          0.5576     0.557626     0.323674     0.118700    
roi_240.png          3          0.5584     0.558362     0.323511     0.118127    
roi_241.png          3          0.5586     0.558622     0.323378     0.118000    
roi_242.png          3          0.5590     0.559035     0.323224     0.117741    
roi_243.png          3          0.5582     0.558177     0.323512     0.118311    
roi_244.png          3          0.5584     0.558408     0.323385     0.118208    
roi_245.png          3          0.5579     0.557920     0.323600     0.118480    
roi_246.png          3          0.5566     0.556623     0.323935     0.119443    
roi_247.png          3          0.5570     0.556976     0.323765     0.119259    
roi_248.png          3          0.5576     0.557635     0.323717     0.118647    
roi_249.png          3          0.5577     0.557687     0.323682     0.118631    
roi_250.png          3          0.5586     0.558593     0.323446     0.117961    
roi_251.png          3          0.5578     0.557848     0.323596     0.118556    
roi_252.png          3          0.5580     0.558011     0.323574     0.118415    
roi_253.png          3          0.5589     0.558869     0.323325     0.117805    
roi_254.png          3          0.5573     0.557296     0.323769     0.118935    
roi_255.png          3          0.5582     0.558199     0.323590     0.118212    
roi_256.png          3          0.5577     0.557703     0.323596     0.118701    
roi_257.png          3          0.5574     0.557355     0.323759     0.118886    
roi_258.png          3          0.5578     0.557820     0.323589     0.118591    
roi_259.png          3          0.5573     0.557344     0.323750     0.118906    
roi_260.png          3          0.5582     0.558185     0.323521     0.118294    
roi_261.png          3          0.5584     0.558419     0.323418     0.118163    
roi_262.png          3          0.5583     0.558269     0.323576     0.118155    
roi_263.png          3          0.5580     0.558028     0.323621     0.118352    
roi_264.png          3          0.5581     0.558107     0.323527     0.118365    
roi_265.png          3          0.5577     0.557711     0.323677     0.118612    
roi_266.png          3          0.5591     0.559106     0.323237     0.117657    
roi_267.png          3          0.5582     0.558190     0.323505     0.118305    
roi_268.png          3          0.5587     0.558720     0.323422     0.117858    
roi_269.png          3          0.5578     0.557848     0.323664     0.118488    
roi_270.png          3          0.5576     0.557578     0.323654     0.118768    
roi_271.png          3          0.5587     0.558736     0.323340     0.117924    
roi_272.png          3          0.5584     0.558407     0.323452     0.118141    
roi_273.png          3          0.5580     0.558007     0.323550     0.118443    
roi_274.png          3          0.5577     0.557690     0.323709     0.118602    
roi_275.png          3          0.5583     0.558350     0.323448     0.118202    
roi_276.png          3          0.5583     0.558294     0.323416     0.118290    
roi_277.png          3          0.5573     0.557314     0.323765     0.118920    
roi_278.png          3          0.5581     0.558080     0.323579     0.118341    
roi_279.png          3          0.5582     0.558207     0.323509     0.118284    
roi_280.png          3          0.5584     0.558359     0.323430     0.118212    
roi_281.png          3          0.5586     0.558583     0.323433     0.117984    
